ID_Venta,Fecha,Producto,Categoria_producto,Precio,Cantidad_vendida,Region,Descuento,Metodo_Pago
1340,2023-11-06,Producto C,Categoria 3,615.18,71,Este,0.04,Tarjeta
1341,2024-06-29,Producto C,Categoria 3,675.41,29,Sur,0.34,Transferencia
1342,2024-09-12,Producto B,Categoria 1,166.53,6,Este,0.02,Transferencia
1343,2024-06-28,Producto A,Categoria 2,268.61,60,Sur,0.39,Transferencia
1344,2023-12-06,Producto A,Categoria 3,143.63,21,Sur,0.45,Efectivo
1345,2023-12-31,Producto B,Categoria 1,128.09,75,Oeste,0.32,Transferencia
1346,2023-11-10,Producto E,Categoria 1,542.08,43,Norte,0.24,Transferencia
1347,2024-06-18,Producto D,Categoria 2,711.42,15,Sur,0.33,Efectivo
1348,2024-02-16,Producto D,Categoria 3,471.05,46,Sur,0.17,Transferencia
1349,2024-10-12,Producto D,Categoria 2,314.06,93,Este,0.04,Tarjeta
1350,2024-08-20,Producto A,Categoria 1,797.03,77,Sur,0.11,Transferencia
1351,2024-03-02,Producto C,Categoria 2,167.48,43,Oeste,0.15,Tarjeta
1352,2024-07-15,Producto C,Categoria 3,901.51,78,Oeste,0.38,Tarjeta
1353,2024-01-26,Producto B,Categoria 1,54.01,56,Norte,0.0,Tarjeta
1354,2023-10-25,Producto E,Categoria 3,609.73,73,Norte,0.47,Transferencia
1355,2023-12-18,Producto B,Categoria 2,297.47,46,Sur,0.48,Transferencia
1356,2024-03-08,Producto D,Categoria 3,33.32,5,Este,0.46,Transferencia
1357,2024-06-11,Producto D,Categoria 1,624.37,30,Sur,0.22,Tarjeta
1358,2024-03-28,Producto E,Categoria 1,885.11,89,Norte,0.13,Efectivo
1359,2024-07-24,Producto B,Categoria 3,57.28,12,Norte,0.47,Transferencia
1360,2024-03-26,Producto B,Categoria 3,923.73,48,Oeste,0.49,Transferencia
1361,2024-02-09,Producto A,Categoria 1,322.35,100,Sur,0.42,Transferencia
1362,2024-06-21,Producto E,Categoria 3,560.47,7,Norte,0.02,Transferencia
1363,2023-11-20,Producto A,Categoria 3,778.83,7,Sur,0.45,Efectivo
1364,2023-12-19,Producto D,Categoria 1,420.61,90,Sur,0.01,Efectivo
1365,2024-01-04,Producto E,Categoria 1,222.37,85,Este,0.28,Efectivo
1366,2024-07-22,Producto A,Categoria 2,523.83,33,Este,0.2,Tarjeta
1367,2023-11-13,Producto E,Categoria 1,453.15,69,Norte,0.45,Tarjeta
1368,2024-07-09,Producto E,Categoria 3,593.93,18,Norte,0.49,Efectivo
1369,2024-09-15,Producto A,Categoria 3,771.98,56,Norte,0.34,Tarjeta
1370,2024-06-06,Producto C,Categoria 2,372.9,27,Norte,0.15,Transferencia
1371,2023-11-16,Producto D,Categoria 1,164.1,63,Sur,0.3,Tarjeta
1372,2024-07-13,Producto D,Categoria 1,628.39,77,Oeste,0.31,Transferencia
1373,2024-09-23,Producto A,Categoria 1,25.41,21,Este,0.3,Efectivo
1374,2023-11-18,Producto C,Categoria 2,56.54,70,Sur,0.33,Transferencia
1375,2024-07-18,Producto D,Categoria 1,914.51,29,Norte,0.18,Transferencia
1376,2024-07-21,Producto D,Categoria 3,888.94,92,Norte,0.16,Tarjeta
1377,2024-04-07,Producto A,Categoria 1,827.18,73,Sur,0.09,Transferencia
1378,2024-03-18,Producto D,Categoria 2,305.03,36,Oeste,0.26,Transferencia
1379,2024-05-16,Producto A,Categoria 3,915.37,79,Sur,0.06,Tarjeta
1380,2024-02-19,Producto D,Categoria 3,284.8,21,Sur,0.06,Transferencia
1381,2024-04-10,Producto A,Categoria 2,534.73,9,Oeste,0.08,Tarjeta
1382,2024-08-08,Producto E,Categoria 2,177.65,53,Sur,0.0,Efectivo
1383,2023-11-29,Producto B,Categoria 2,491.27,86,Norte,0.17,Tarjeta
1384,2023-12-11,Producto B,Categoria 1,793.31,55,Sur,0.21,Efectivo
1385,2023-11-01,Producto C,Categoria 1,969.1,9,Norte,0.21,Transferencia
1386,2024-03-08,Producto E,Categoria 3,879.86,54,Este,0.36,Tarjeta
1387,2024-09-12,Producto B,Categoria 3,976.15,14,Norte,0.38,Tarjeta
1388,2024-09-24,Producto E,Categoria 3,864.01,84,Este,0.17,Transferencia
1389,2024-03-04,Producto B,Categoria 1,52.39,16,Sur,0.48,Transferencia
1390,2024-08-25,Producto D,Categoria 3,752.43,49,Oeste,0.23,Efectivo
1391,2024-09-21,Producto E,Categoria 3,687.75,43,Oeste,0.0,Efectivo
1392,2024-02-13,Producto E,Categoria 2,384.19,22,Este,0.13,Efectivo
1393,2023-11-13,Producto E,Categoria 2,749.87,100,Sur,0.16,Efectivo
1394,2024-08-31,Producto A,Categoria 2,874.94,7,Sur,0.26,Transferencia
1395,2023-12-06,Producto D,Categoria 2,291.91,44,Este,0.39,Transferencia
1396,2024-03-24,Producto A,Categoria 1,126.82,62,Oeste,0.19,Transferencia
1397,2024-01-07,Producto C,Categoria 1,445.37,48,Sur,0.24,Tarjeta
1398,2023-11-08,Producto B,Categoria 3,869.67,31,Sur,0.35,Transferencia
1399,2024-05-07,Producto D,Categoria 1,321.54,92,Este,0.33,Transferencia
1400,2024-02-07,Producto C,Categoria 2,602.39,26,Sur,0.14,Transferencia
1401,2024-07-08,Producto E,Categoria 3,632.01,3,Norte,0.18,Transferencia
1402,2023-10-24,Producto E,Categoria 3,55.1,16,Norte,0.01,Transferencia
1403,2024-04-25,Producto D,Categoria 1,825.46,84,Norte,0.12,Transferencia
1404,2024-08-09,Producto B,Categoria 1,612.79,80,Sur,0.22,Efectivo
1405,2024-09-23,Producto A,Categoria 3,618.92,37,Norte,0.44,Tarjeta
1406,2023-11-19,Producto A,Categoria 1,494.1,81,Este,0.37,Transferencia
1407,2024-02-06,Producto A,Categoria 2,38.05,39,Oeste,0.17,Efectivo
1408,2024-03-29,Producto D,Categoria 1,451.71,7,Oeste,0.43,Tarjeta
1409,2023-11-03,Producto D,Categoria 3,899.11,81,Oeste,0.15,Tarjeta
1410,2024-01-13,Producto E,Categoria 1,844.2,12,Este,0.22,Efectivo
1411,2024-08-02,Producto C,Categoria 3,131.85,84,Oeste,0.22,Efectivo
1412,2024-06-12,Producto B,Categoria 1,335.04,98,Oeste,0.46,Transferencia
1413,2023-11-09,Producto A,Categoria 2,73.27,85,Este,0.09,Efectivo
1414,2024-10-04,Producto B,Categoria 2,359.72,60,Sur,0.05,Tarjeta
1415,2024-03-15,Producto D,Categoria 1,287.98,58,Sur,0.1,Efectivo
1416,2024-09-12,Producto B,Categoria 3,656.06,20,Este,0.26,Efectivo
1417,2024-01-28,Producto C,Categoria 1,530.75,45,Norte,0.21,Transferencia
1418,2024-05-29,Producto E,Categoria 2,926.46,64,Norte,0.42,Efectivo
1419,2023-12-23,Producto E,Categoria 2,601.51,45,Sur,0.08,Tarjeta
1420,2024-08-18,Producto E,Categoria 1,336.86,56,Norte,0.23,Tarjeta
1421,2024-04-13,Producto C,Categoria 1,596.36,50,Oeste,0.43,Tarjeta
1422,2024-03-25,Producto C,Categoria 3,799.56,35,Sur,0.34,Transferencia
1423,2024-10-15,Producto E,Categoria 1,487.74,54,Norte,0.08,Transferencia
1424,2024-07-03,Producto D,Categoria 2,503.67,95,Oeste,0.03,Transferencia
1425,2023-11-24,Producto B,Categoria 3,736.89,98,Este,0.47,Tarjeta
1426,2024-05-23,Producto C,Categoria 1,286.82,62,Sur,0.18,Tarjeta
1427,2024-02-14,Producto C,Categoria 3,24.73,96,Sur,0.12,Tarjeta
1428,2024-07-06,Producto D,Categoria 2,46.61,74,Sur,0.02,Transferencia
1429,2024-09-06,Producto D,Categoria 2,701.72,90,Este,0.14,Transferencia
1430,2024-09-18,Producto D,Categoria 3,843.14,72,Este,0.32,Transferencia
1431,2024-05-16,Producto C,Categoria 3,957.51,16,Norte,0.13,Transferencia
1432,2023-10-24,Producto A,Categoria 1,188.04,77,Sur,0.28,Transferencia
1433,2023-12-26,Producto D,Categoria 2,366.62,27,Este,0.17,Efectivo
1434,2024-05-19,Producto A,Categoria 3,907.18,55,Sur,0.3,Efectivo
1435,2024-07-24,Producto C,Categoria 2,863.1,61,Sur,0.42,Tarjeta
1436,2024-07-13,Producto E,Categoria 1,817.65,93,Oeste,0.39,Transferencia
1437,2023-10-31,Producto B,Categoria 3,316.49,44,Este,0.13,Efectivo
1438,2024-07-04,Producto C,Categoria 1,494.5,100,Sur,0.27,Tarjeta
1439,2024-05-17,Producto E,Categoria 1,701.41,15,Oeste,0.05,Transferencia
1440,2024-04-13,Producto A,Categoria 1,40.95,11,Sur,0.2,Tarjeta
1441,2024-07-16,Producto B,Categoria 3,838.72,50,Oeste,0.36,Tarjeta
1442,2023-12-29,Producto A,Categoria 3,869.08,52,Este,0.02,Transferencia
1443,2024-07-03,Producto E,Categoria 2,607.85,33,Norte,0.28,Efectivo
1444,2023-12-28,Producto B,Categoria 1,20.43,13,Sur,0.25,Transferencia
1445,2023-12-17,Producto E,Categoria 1,341.01,9,Norte,0.14,Transferencia
1446,2024-06-05,Producto B,Categoria 2,179.32,13,Norte,0.44,Efectivo
1447,2024-10-11,Producto C,Categoria 1,168.17,22,Oeste,0.48,Efectivo
1448,2023-12-19,Producto C,Categoria 1,749.33,51,Norte,0.19,Efectivo
1449,2023-11-22,Producto E,Categoria 3,636.87,9,Este,0.32,Efectivo
1450,2024-04-30,Producto E,Categoria 3,446.54,58,Oeste,0.16,Tarjeta
1451,2024-08-21,Producto E,Categoria 3,103.75,12,Este,0.17,Efectivo
1452,2024-01-25,Producto B,Categoria 3,434.69,25,Oeste,0.24,Tarjeta
1453,2023-12-30,Producto C,Categoria 1,215.54,32,Sur,0.49,Transferencia
1454,2024-09-17,Producto E,Categoria 1,580.38,66,Oeste,0.0,Transferencia
1455,2024-09-27,Producto B,Categoria 3,471.57,95,Norte,0.39,Efectivo
1456,2024-04-01,Producto E,Categoria 2,345.96,10,Oeste,0.36,Efectivo
1457,2024-08-14,Producto E,Categoria 1,993.74,55,Este,0.06,Efectivo
1458,2023-12-22,Producto B,Categoria 3,513.99,41,Norte,0.23,Efectivo
1459,2024-09-24,Producto B,Categoria 2,645.29,35,Norte,0.23,Transferencia
1460,2024-06-04,Producto A,Categoria 2,950.82,18,Este,0.46,Transferencia
1461,2024-02-12,Producto D,Categoria 1,716.53,55,Sur,0.11,Efectivo
1462,2023-12-13,Producto A,Categoria 3,714.77,26,Oeste,0.03,Efectivo
1463,2024-04-14,Producto E,Categoria 3,111.38,14,Este,0.05,Tarjeta
1464,2024-09-18,Producto A,Categoria 1,739.52,31,Sur,0.37,Transferencia
1465,2023-11-25,Producto A,Categoria 2,488.08,65,Este,0.28,Transferencia
1466,2024-08-10,Producto B,Categoria 2,200.87,84,Oeste,0.01,Tarjeta
1467,2024-07-07,Producto A,Categoria 2,225.9,21,Este,0.22,Transferencia
1468,2024-08-21,Producto A,Categoria 3,759.43,81,Este,0.34,Transferencia
1469,2024-06-24,Producto D,Categoria 3,78.72,31,Este,0.13,Transferencia
1470,2023-11-01,Producto E,Categoria 3,642.47,14,Oeste,0.05,Transferencia
1471,2024-03-14,Producto C,Categoria 1,318.34,99,Este,0.33,Tarjeta
1472,2024-02-10,Producto D,Categoria 2,936.49,23,Sur,0.45,Transferencia
1473,2024-08-01,Producto D,Categoria 2,317.99,76,Este,0.48,Tarjeta
1474,2024-02-11,Producto E,Categoria 1,813.72,38,Oeste,0.07,Efectivo
1475,2024-05-16,Producto E,Categoria 1,866.81,3,Este,0.43,Transferencia
1476,2024-04-15,Producto C,Categoria 3,473.0,7,Sur,0.38,Tarjeta
1477,2024-07-26,Producto B,Categoria 2,568.24,81,Norte,0.0,Transferencia
1478,2024-02-05,Producto B,Categoria 2,184.79,31,Sur,0.07,Efectivo
1479,2023-12-21,Producto A,Categoria 1,18.28,21,Oeste,0.14,Efectivo
1480,2024-04-29,Producto D,Categoria 3,78.4,96,Oeste,0.49,Efectivo
1481,2023-11-21,Producto D,Categoria 1,104.27,51,Este,0.39,Transferencia
1482,2023-11-19,Producto D,Categoria 2,881.76,83,Sur,0.19,Efectivo
1483,2024-01-13,Producto B,Categoria 3,128.26,36,Oeste,0.19,Efectivo
1484,2024-04-30,Producto E,Categoria 3,908.53,100,Norte,0.14,Transferencia
1485,2023-11-26,Producto A,Categoria 2,102.96,8,Oeste,0.34,Tarjeta
1486,2024-07-09,Producto B,Categoria 3,807.78,34,Norte,0.06,Efectivo
1487,2024-09-15,Producto E,Categoria 2,52.09,4,Norte,0.45,Tarjeta
1488,2023-11-28,Producto A,Categoria 1,367.97,44,Oeste,0.14,Tarjeta
1489,2024-01-21,Producto D,Categoria 1,553.87,66,Norte,0.13,Transferencia
1490,2024-02-10,Producto A,Categoria 1,177.1,97,Norte,0.11,Tarjeta
1491,2024-10-09,Producto A,Categoria 2,787.24,31,Norte,0.47,Efectivo
1492,2024-08-21,Producto C,Categoria 1,690.79,88,Este,0.06,Efectivo
1493,2024-02-03,Producto E,Categoria 3,735.19,18,Norte,0.12,Efectivo
1494,2024-06-06,Producto D,Categoria 1,251.2,61,Sur,0.44,Tarjeta
1495,2024-02-28,Producto C,Categoria 3,458.7,56,Norte,0.05,Efectivo
1496,2024-01-22,Producto D,Categoria 2,369.1,33,Norte,0.21,Tarjeta
1497,2023-11-20,Producto C,Categoria 1,805.44,28,Sur,0.29,Transferencia
1498,2023-12-26,Producto A,Categoria 1,25.83,53,Este,0.33,Transferencia
1499,2024-09-14,Producto C,Categoria 1,630.55,58,Este,0.16,Efectivo
1500,2024-01-30,Producto A,Categoria 2,168.45,60,Sur,0.23,Efectivo
1501,2024-09-25,Producto E,Categoria 2,703.25,79,Oeste,0.04,Efectivo
1502,2024-04-05,Producto A,Categoria 1,805.14,28,Oeste,0.34,Transferencia
1503,2024-08-01,Producto D,Categoria 3,867.25,48,Sur,0.27,Efectivo
1504,2024-09-03,Producto D,Categoria 3,295.91,56,Norte,0.3,Transferencia
1505,2024-06-21,Producto A,Categoria 2,103.72,83,Norte,0.08,Tarjeta
1506,2024-03-24,Producto C,Categoria 1,941.41,28,Sur,0.44,Efectivo
1507,2024-05-16,Producto A,Categoria 3,606.04,1,Oeste,0.49,Transferencia
1508,2024-09-28,Producto E,Categoria 3,125.21,33,Sur,0.01,Efectivo
1509,2024-03-25,Producto B,Categoria 3,246.91,73,Norte,0.46,Efectivo
1510,2023-11-22,Producto A,Categoria 3,118.67,34,Norte,0.5,Transferencia
1511,2023-11-13,Producto E,Categoria 1,71.32,34,Oeste,0.47,Transferencia
1512,2024-04-13,Producto A,Categoria 2,782.64,17,Este,0.28,Efectivo
1513,2024-03-16,Producto C,Categoria 3,724.58,4,Norte,0.44,Efectivo
1514,2023-11-14,Producto C,Categoria 3,492.54,11,Sur,0.1,Transferencia
1515,2024-05-12,Producto B,Categoria 3,247.86,47,Norte,0.23,Efectivo
1516,2024-01-03,Producto C,Categoria 2,582.1,17,Este,0.0,Tarjeta
1517,2024-01-02,Producto E,Categoria 2,34.25,81,Norte,0.06,Efectivo
1518,2024-05-18,Producto D,Categoria 3,752.14,88,Norte,0.34,Efectivo
1519,2024-05-10,Producto D,Categoria 2,278.7,23,Sur,0.42,Transferencia
1520,2024-08-28,Producto E,Categoria 3,866.85,26,Sur,0.43,Efectivo
1521,2024-07-27,Producto A,Categoria 2,358.18,82,Este,0.06,Tarjeta
1522,2024-09-20,Producto A,Categoria 2,177.04,52,Sur,0.45,Tarjeta
1523,2024-03-25,Producto D,Categoria 2,950.63,51,Norte,0.16,Transferencia
1524,2024-08-26,Producto C,Categoria 1,217.41,92,Oeste,0.08,Tarjeta
1525,2024-10-02,Producto C,Categoria 3,405.53,96,Este,0.48,Tarjeta
1526,2024-04-29,Producto E,Categoria 2,543.6,51,Sur,0.02,Tarjeta
1527,2023-12-02,Producto C,Categoria 2,570.97,2,Este,0.08,Efectivo
1528,2023-11-26,Producto C,Categoria 1,337.74,93,Norte,0.25,Transferencia
1529,2024-02-02,Producto E,Categoria 2,663.61,2,Sur,0.22,Tarjeta
1530,2023-12-22,Producto D,Categoria 1,741.67,22,Norte,0.17,Transferencia
1531,2024-05-29,Producto E,Categoria 1,292.1,52,Sur,0.01,Tarjeta
1532,2024-09-04,Producto E,Categoria 3,200.36,55,Oeste,0.43,Tarjeta
1533,2024-05-01,Producto D,Categoria 1,502.89,30,Oeste,0.34,Tarjeta
1534,2023-11-05,Producto B,Categoria 3,13.42,80,Norte,0.47,Transferencia
1535,2024-07-03,Producto A,Categoria 2,133.63,40,Oeste,0.06,Efectivo
1536,2024-01-24,Producto A,Categoria 1,937.89,65,Este,0.21,Efectivo
1537,2024-02-20,Producto A,Categoria 3,346.56,85,Norte,0.15,Tarjeta
1538,2023-10-26,Producto B,Categoria 2,510.1,79,Sur,0.29,Efectivo
1539,2024-04-08,Producto C,Categoria 3,242.28,39,Norte,0.01,Efectivo
1540,2024-02-01,Producto E,Categoria 3,867.26,66,Oeste,0.09,Transferencia
1541,2024-01-31,Producto B,Categoria 2,764.45,24,Oeste,0.04,Transferencia
1542,2023-11-21,Producto A,Categoria 1,292.32,1,Sur,0.09,Efectivo
1543,2024-04-05,Producto C,Categoria 1,902.12,27,Sur,0.01,Transferencia
1544,2024-08-17,Producto B,Categoria 3,362.88,51,Sur,0.47,Transferencia
1545,2023-10-23,Producto C,Categoria 1,324.85,45,Este,0.09,Efectivo
1546,2024-08-26,Producto B,Categoria 2,789.49,67,Sur,0.1,Tarjeta
1547,2023-10-24,Producto B,Categoria 1,461.06,84,Norte,0.06,Tarjeta
1548,2024-07-21,Producto D,Categoria 2,255.89,100,Oeste,0.38,Efectivo
1549,2024-05-15,Producto C,Categoria 1,28.18,96,Este,0.0,Tarjeta
1550,2024-01-19,Producto B,Categoria 3,76.59,11,Norte,0.04,Efectivo
1551,2024-04-02,Producto B,Categoria 3,212.26,29,Norte,0.23,Efectivo
1552,2024-05-07,Producto E,Categoria 3,744.8,33,Sur,0.41,Tarjeta
1553,2024-01-03,Producto A,Categoria 3,345.36,78,Este,0.02,Tarjeta
1554,2023-11-02,Producto E,Categoria 3,826.28,14,Norte,0.44,Transferencia
1555,2023-10-19,Producto D,Categoria 1,386.83,34,Norte,0.42,Tarjeta
1556,2023-10-29,Producto B,Categoria 2,264.74,37,Sur,0.49,Tarjeta
1557,2024-10-16,Producto B,Categoria 2,897.33,10,Oeste,0.47,Efectivo
1558,2023-11-06,Producto B,Categoria 2,203.03,22,Este,0.12,Efectivo
1559,2024-09-01,Producto D,Categoria 3,182.38,20,Oeste,0.27,Tarjeta
1560,2023-11-09,Producto A,Categoria 1,905.67,73,Oeste,0.13,Efectivo
1561,2024-02-20,Producto D,Categoria 1,326.03,25,Norte,0.3,Efectivo
1562,2024-01-03,Producto C,Categoria 3,187.07,10,Este,0.26,Transferencia
1563,2023-12-11,Producto C,Categoria 2,569.06,63,Oeste,0.46,Tarjeta
1564,2024-09-22,Producto A,Categoria 1,856.33,24,Sur,0.07,Efectivo
1565,2024-03-21,Producto C,Categoria 1,968.64,68,Sur,0.09,Efectivo
1566,2024-05-13,Producto C,Categoria 1,844.43,20,Este,0.32,Tarjeta
1567,2024-03-09,Producto B,Categoria 3,430.08,44,Oeste,0.05,Transferencia
1568,2023-11-25,Producto B,Categoria 3,26.59,85,Sur,0.16,Tarjeta
1569,2024-04-06,Producto C,Categoria 2,793.82,81,Este,0.38,Efectivo
1570,2024-06-07,Producto A,Categoria 2,618.46,29,Norte,0.41,Transferencia
1571,2023-12-15,Producto A,Categoria 1,376.77,41,Este,0.37,Efectivo
1572,2023-10-26,Producto D,Categoria 2,808.2,19,Este,0.49,Tarjeta
1573,2024-05-20,Producto D,Categoria 3,773.58,32,Norte,0.44,Tarjeta
1574,2024-08-31,Producto A,Categoria 2,435.3,80,Sur,0.47,Tarjeta
1575,2024-01-31,Producto C,Categoria 1,337.22,20,Oeste,0.03,Transferencia
1576,2024-06-06,Producto D,Categoria 2,199.01,70,Oeste,0.28,Efectivo
1577,2024-02-18,Producto E,Categoria 1,254.35,51,Norte,0.15,Tarjeta
1578,2024-04-30,Producto C,Categoria 1,937.52,53,Oeste,0.1,Efectivo
1579,2024-09-07,Producto E,Categoria 2,476.45,61,Sur,0.05,Efectivo
1580,2024-07-05,Producto E,Categoria 3,10.42,67,Este,0.08,Tarjeta
1581,2024-03-05,Producto A,Categoria 3,102.63,44,Sur,0.18,Tarjeta
1582,2023-12-21,Producto A,Categoria 1,537.05,80,Oeste,0.02,Tarjeta
1583,2023-11-22,Producto E,Categoria 1,726.32,38,Oeste,0.42,Tarjeta
1584,2024-07-24,Producto D,Categoria 1,278.14,37,Norte,0.18,Efectivo
1585,2024-02-18,Producto D,Categoria 1,712.02,44,Este,0.04,Transferencia
1586,2024-03-26,Producto E,Categoria 2,427.09,7,Norte,0.29,Transferencia
1587,2024-08-19,Producto A,Categoria 3,282.03,19,Sur,0.18,Tarjeta
1588,2024-03-29,Producto A,Categoria 2,397.06,13,Este,0.08,Transferencia
1589,2024-03-01,Producto E,Categoria 2,388.51,23,Norte,0.4,Transferencia
1590,2024-05-21,Producto E,Categoria 1,657.91,86,Norte,0.41,Tarjeta
1591,2024-06-28,Producto B,Categoria 1,344.06,11,Sur,0.38,Tarjeta
1592,2024-09-29,Producto E,Categoria 3,159.15,69,Este,0.36,Transferencia
1593,2024-09-19,Producto A,Categoria 2,745.19,58,Sur,0.48,Tarjeta
1594,2024-07-06,Producto D,Categoria 1,339.08,31,Norte,0.31,Tarjeta
1595,2024-03-24,Producto D,Categoria 3,336.67,79,Sur,0.21,Efectivo
1596,2024-02-11,Producto E,Categoria 3,318.1,43,Norte,0.17,Transferencia
1597,2024-05-29,Producto A,Categoria 2,455.14,76,Oeste,0.32,Transferencia
1598,2023-10-21,Producto E,Categoria 1,844.0,1,Este,0.25,Tarjeta
1599,2024-07-19,Producto D,Categoria 3,110.18,14,Oeste,0.03,Transferencia
1600,2023-12-08,Producto D,Categoria 2,662.51,24,Este,0.23,Transferencia
1601,2024-09-13,Producto D,Categoria 1,877.91,78,Sur,0.01,Transferencia
1602,2023-11-26,Producto D,Categoria 3,217.57,61,Norte,0.11,Tarjeta
1603,2023-11-07,Producto E,Categoria 1,436.48,52,Este,0.29,Transferencia
1604,2024-08-08,Producto B,Categoria 2,483.44,32,Este,0.46,Tarjeta
1605,2024-05-14,Producto A,Categoria 3,707.49,50,Sur,0.43,Transferencia
1606,2024-10-07,Producto E,Categoria 1,987.45,77,Norte,0.42,Efectivo
1607,2024-08-12,Producto E,Categoria 3,96.6,59,Oeste,0.43,Efectivo
1608,2024-05-04,Producto B,Categoria 2,192.58,40,Norte,0.37,Tarjeta
1609,2024-03-15,Producto A,Categoria 2,339.85,91,Norte,0.35,Efectivo
1610,2024-03-19,Producto E,Categoria 3,926.87,85,Norte,0.35,Efectivo
1611,2024-10-10,Producto C,Categoria 1,642.63,44,Norte,0.12,Efectivo
1612,2024-08-25,Producto A,Categoria 1,289.32,8,Este,0.1,Efectivo
1613,2024-02-21,Producto B,Categoria 3,473.01,1,Sur,0.29,Transferencia
1614,2024-02-19,Producto A,Categoria 1,901.15,18,Sur,0.38,Tarjeta
1615,2024-05-01,Producto B,Categoria 3,938.84,52,Oeste,0.2,Transferencia
1616,2024-04-24,Producto D,Categoria 2,450.44,86,Oeste,0.47,Tarjeta
1617,2024-06-29,Producto E,Categoria 3,158.96,32,Norte,0.21,Transferencia
1618,2023-11-08,Producto E,Categoria 1,273.03,99,Sur,0.19,Tarjeta
1619,2024-04-24,Producto E,Categoria 1,337.01,97,Este,0.03,Tarjeta
1620,2024-07-06,Producto B,Categoria 3,14.33,72,Norte,0.3,Tarjeta
1621,2024-04-03,Producto A,Categoria 3,788.05,8,Este,0.21,Transferencia
1622,2024-04-10,Producto A,Categoria 3,792.12,96,Este,0.01,Efectivo
1623,2023-12-10,Producto C,Categoria 1,478.71,26,Norte,0.09,Tarjeta
1624,2024-02-24,Producto C,Categoria 2,159.4,23,Sur,0.35,Transferencia
1625,2024-01-16,Producto E,Categoria 1,824.47,96,Este,0.3,Transferencia
1626,2023-12-19,Producto D,Categoria 2,917.61,17,Sur,0.35,Efectivo
1627,2024-03-16,Producto D,Categoria 1,528.03,90,Norte,0.31,Efectivo
1628,2023-12-18,Producto C,Categoria 2,979.3,82,Oeste,0.06,Efectivo
1629,2024-07-24,Producto E,Categoria 2,218.14,39,Este,0.48,Tarjeta
1630,2024-01-20,Producto A,Categoria 1,441.89,73,Este,0.26,Tarjeta
1631,2024-02-05,Producto A,Categoria 1,929.79,23,Norte,0.19,Efectivo
1632,2023-11-28,Producto C,Categoria 1,988.81,22,Norte,0.3,Tarjeta
1633,2024-06-11,Producto A,Categoria 1,636.26,66,Oeste,0.35,Transferencia
1634,2024-07-09,Producto E,Categoria 2,821.34,8,Oeste,0.47,Efectivo
1635,2024-06-05,Producto A,Categoria 1,394.42,31,Norte,0.47,Transferencia
1636,2024-02-29,Producto E,Categoria 1,16.32,78,Oeste,0.09,Transferencia
1637,2024-05-11,Producto B,Categoria 2,916.16,48,Este,0.08,Transferencia
1638,2023-12-24,Producto D,Categoria 1,110.4,52,Sur,0.34,Efectivo
1639,2024-04-26,Producto E,Categoria 3,752.95,90,Sur,0.28,Efectivo
1640,2024-05-11,Producto D,Categoria 2,327.42,44,Oeste,0.16,Transferencia
1641,2023-12-27,Producto E,Categoria 2,547.45,58,Este,0.22,Transferencia
1642,2024-02-04,Producto B,Categoria 3,958.99,11,Este,0.05,Transferencia
1643,2023-12-05,Producto A,Categoria 3,803.34,20,Sur,0.28,Transferencia
1644,2024-05-23,Producto A,Categoria 1,647.97,14,Norte,0.39,Efectivo
1645,2024-05-16,Producto C,Categoria 3,65.2,99,Este,0.25,Transferencia
1646,2024-10-06,Producto C,Categoria 2,607.16,9,Este,0.43,Tarjeta
1647,2023-11-10,Producto C,Categoria 1,420.24,34,Oeste,0.2,Transferencia
1648,2023-10-28,Producto C,Categoria 3,793.21,16,Sur,0.37,Tarjeta
1649,2024-04-23,Producto E,Categoria 2,537.43,38,Sur,0.04,Tarjeta
1650,2024-02-15,Producto B,Categoria 1,963.7,82,Sur,0.37,Transferencia
1651,2024-05-29,Producto B,Categoria 3,229.03,19,Oeste,0.47,Tarjeta
1652,2024-10-15,Producto C,Categoria 2,298.64,99,Este,0.17,Transferencia
1653,2023-11-18,Producto B,Categoria 1,515.17,91,Norte,0.49,Transferencia
1654,2024-07-17,Producto D,Categoria 1,71.5,71,Oeste,0.25,Tarjeta
1655,2024-09-14,Producto A,Categoria 1,828.27,21,Norte,0.12,Transferencia
1656,2024-05-09,Producto D,Categoria 2,953.46,20,Oeste,0.4,Tarjeta
1657,2024-08-19,Producto B,Categoria 2,817.51,84,Este,0.06,Efectivo
1658,2023-10-28,Producto C,Categoria 1,367.52,39,Sur,0.22,Efectivo
1659,2024-06-01,Producto C,Categoria 1,458.45,35,Oeste,0.01,Tarjeta
1660,2023-12-17,Producto D,Categoria 3,523.72,20,Oeste,0.32,Transferencia
1661,2024-05-06,Producto B,Categoria 1,606.9,46,Este,0.09,Transferencia
1662,2024-02-25,Producto E,Categoria 1,175.99,7,Este,0.42,Transferencia
1663,2024-02-23,Producto C,Categoria 3,990.62,79,Oeste,0.11,Transferencia
1664,2024-07-05,Producto B,Categoria 2,301.32,70,Norte,0.2,Transferencia
1665,2024-08-09,Producto A,Categoria 2,151.28,74,Oeste,0.42,Transferencia
1666,2024-07-06,Producto C,Categoria 3,637.48,60,Este,0.44,Transferencia
1667,2024-05-06,Producto E,Categoria 2,356.36,14,Norte,0.48,Tarjeta
1668,2024-08-11,Producto E,Categoria 2,21.74,97,Sur,0.19,Tarjeta
